mean_cap	var_cap	max_cap	min_cap	mean_n_loc	var_n_loc	max_n_loc	min_n_loc	mean_n_link	var_n_link	max_n_link	min_n_link	mean_n_contacts	var_n_contacts	max_n_contacts	min_n_contacts	mean_n_steps	var_n_steps	max_n_steps	min_n_steps	mean_freq_plan	var_freq_plan	max_freq_plan	min_freq_plan	mean_acc_c	var_acc_c	max_acc_c	min_acc_c	mean_acc_l	var_acc_l	max_acc_l	min_acc_l	mean_n_plan	var_n_plan	max_n_plan	min_n_plan	mean_acc_c_m	var_acc_c_m	max_acc_c_m	min_acc_c_m	mean_acc_l_m	var_acc_l_m	max_acc_l_m	min_acc_l_m	mean_n_loc_m	var_n_loc_m	max_n_loc_m	min_n_loc_m	mean_n_link_m	var_n_link_m	max_n_link_m	min_n_link_m	mean_count	var_count	max_count	min_count	mean_traffic	var_traffic	max_traffic	min_traffic	mean_N	var_N	max_N	min_N	n_migrants	n_arrived	n_dead	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.5714285714285714	0.28571428571428575	1.0	0.0	0.9666205932164118	0.00036739171208492277	1.0	0.9480278800045246	0.9929075237170899	0.0001470774315420383	1.0	0.974137525439191	10.428571428571429	15.285714285714278	16.0	4.0	13.714285714285714	21.571428571428555	19.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07228915662650602	0.11666176902732883	2.0	0.0	7	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.5625	0.2540322580645161	1.0	0.0	0.9509822582950671	0.0015033916246472523	1.0	0.8661886862251443	0.9958925981674709	0.00012171091905607744	1.0	0.9527856344233047	11.4375	16.447580645161292	22.0	4.0	12.96875	37.45060483870968	25.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2891566265060241	1.3300029385836027	6.0	0.0	32	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.703125	0.21205357142857142	1.0	0.0	0.9427870713199727	0.000995045282396952	1.0	0.8715205021321353	1.0482049353239196	0.10209101960706128	3.319235880441711	0.8257529427896894	13.953125	17.886656746031747	25.0	4.0	13.671875	31.27157738095238	25.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46987951807228917	3.2521304731119605	9.0	0.0	64	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.8315789473684211	0.1415453527435611	1.0	0.0	0.9406962583861567	0.0009326930085110912	1.0	0.8716482159876602	1.0272242661226454	0.07337766246200274	3.319235880441711	0.7941418068858084	15.91578947368421	25.950279955207154	30.0	7.0	14.463157894736842	28.166181410974225	27.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4819277108433735	3.472230384954452	11.0	0.0	95	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.8392857142857143	0.13610038610038613	1.0	0.0	0.935874054656674	0.0008098203099099226	1.0	0.8582384547766755	1.032026908799909	0.08137501086026801	3.3331767310057527	0.7600094481093206	18.946428571428573	45.744851994852006	36.0	7.0	15.446428571428571	29.79890604890606	28.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5421686746987951	3.300029385836027	11.0	0.0	112	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.8	0.16119402985074624	1.0	0.0	0.9337338046013046	0.0007898126434422414	1.0	0.8582384547766755	1.0417413556924322	0.08401185799299156	3.3331767310057527	0.7380678255101815	19.814814814814813	54.70425649530129	40.0	4.0	15.57037037037037	37.5453841901603	34.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6265060240963856	3.846605935938878	11.0	0.0	135	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.8104575163398693	0.15462676298589612	1.0	0.0	0.9314260891035349	0.0007509876998737303	1.0	0.8582384547766755	1.0425354916777418	0.08038054090987483	3.3331767310057527	0.6846593182844142	22.18954248366013	75.5756793945648	44.0	6.0	16.790849673202615	49.640178878568946	36.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6746987951807228	3.3441081398765795	9.0	0.0	153	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.7852760736196319	0.24373248504127848	4.0	0.0	0.9298266217660487	0.000590104649936508	1.0	0.8582384547766755	1.0640881459768539	0.09143600362459223	3.0858430205438174	0.6846593182844142	24.644171779141104	89.56396273574187	53.0	7.0	18.33128834355828	66.3710520336287	45.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7108433734939759	3.208051719071408	10.0	0.0	163	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.7640449438202247	0.28299371548276514	4.0	0.0	0.9298850678854482	0.0006641420502156483	1.0	0.8185198009300116	1.0949871959935202	0.17639461934099457	5.027889415178163	0.6846593182844142	26.53370786516854	144.10337713451403	57.0	5.0	19.775280898876403	95.79102393194947	51.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8433734939759037	3.987364090508375	10.0	0.0	178	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.9653465346534653	0.9987931628983795	8.0	0.0	0.930141345448079	0.0006929355734589863	1.0	0.8185198009300116	1.0842525638295724	0.1526003559785203	5.027889415178163	0.6846593182844142	27.183168316831683	192.6578247376976	60.0	5.0	20.84158415841584	135.5867198660165	65.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9879518072289156	5.158389656185719	10.0	0.0	202	0	0	
