mean_cap	var_cap	max_cap	min_cap	mean_n_loc	var_n_loc	max_n_loc	min_n_loc	mean_n_link	var_n_link	max_n_link	min_n_link	mean_n_contacts	var_n_contacts	max_n_contacts	min_n_contacts	mean_n_steps	var_n_steps	max_n_steps	min_n_steps	mean_freq_plan	var_freq_plan	max_freq_plan	min_freq_plan	mean_acc_c	var_acc_c	max_acc_c	min_acc_c	mean_acc_l	var_acc_l	max_acc_l	min_acc_l	mean_n_plan	var_n_plan	max_n_plan	min_n_plan	mean_acc_c_m	var_acc_c_m	max_acc_c_m	min_acc_c_m	mean_acc_l_m	var_acc_l_m	max_acc_l_m	min_acc_l_m	mean_n_loc_m	var_n_loc_m	max_n_loc_m	min_n_loc_m	mean_n_link_m	var_n_link_m	max_n_link_m	min_n_link_m	mean_count	var_count	max_count	min_count	mean_traffic	var_traffic	max_traffic	min_traffic	mean_N	var_N	max_N	min_N	n_migrants	n_arrived	n_dead	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.375	0.26785714285714285	1.0	0.0	0.939901829167849	0.0009659337387367525	0.9726440410298203	0.8680958585671752	0.9908417424833788	0.0002935082925465642	1.0	0.9588068323232732	10.375	3.4107142857142856	14.0	9.0	11.625	15.410714285714286	17.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08433734939759036	0.12694681163679106	2.0	0.0	8	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.5806451612903226	0.2516129032258065	1.0	0.0	0.9367600978081158	0.001244112136991878	1.0	0.8296871076176047	1.015703424514088	0.01750540956441012	1.4605211973529477	0.8074340264175573	17.096774193548388	89.5569892473118	42.0	6.0	16.838709677419356	91.20645161290322	42.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3132530120481928	1.6323831913017923	7.0	0.0	31	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	1.0	1.08	6.0	0.0	0.9143543382054156	0.0009213384313470386	1.0	0.7907038410508751	1.1025729453333417	0.13542904546689485	2.4427255462714355	0.6500833272150657	37.1764705882353	241.42823529411777	67.0	8.0	34.13725490196079	367.2007843137255	87.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39759036144578314	2.3399941228327945	9.0	0.0	51	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	2.5866666666666664	7.353873873873875	11.0	0.0	0.9174438729875978	0.00019773623391222832	0.9473426679177013	0.8660183550854316	1.3661196916224083	0.12562040672415878	2.195482132103643	0.7609676484440329	61.38666666666666	344.61873873873895	82.0	9.0	85.08	2216.7232432432434	209.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4578313253012048	2.397590361445783	9.0	0.0	75	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.0736842105263156	6.686002239641657	11.0	0.0	0.9249890141347515	0.0003496732406781176	1.0	0.8268206080475482	1.8109706657533982	0.23998495791187102	3.619071431892781	1.0	71.25263157894737	353.1908174692046	83.0	6.0	168.4	7430.157446808508	301.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3614457831325301	1.136056420805172	5.0	0.0	95	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.8389830508474576	5.486672461248732	11.0	1.0	0.9370660889082006	0.00012488541565420957	0.9910219254244689	0.903062283379558	2.264500244583461	0.20780494411420403	4.302814740173487	0.9804111519572952	78.62711864406779	199.53498478922256	83.0	10.0	305.08474576271186	9637.924380704044	420.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5060240963855421	2.27740229209521	7.0	0.0	118	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	4.042857142857143	4.660020554984585	11.0	0.0	0.9397270451668257	0.000101408819148321	0.9538634186106426	0.9045524195386649	2.4217473387287307	0.11609772481887108	4.250606009956193	1.0	80.82142857142857	70.7808324768754	83.0	7.0	382.5357142857143	7900.236125385402	452.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5421686746987951	2.8366147516896856	10.0	0.0	140	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.8597560975609757	3.3360392039503215	11.0	0.0	0.9434172574806178	8.23001406952258e-5	0.9549066999460242	0.8753690053084602	2.4491088362956606	0.09936497827146172	3.6143227702526364	0.978381208747809	81.11585365853658	96.26256920544694	83.0	8.0	426.7073170731707	5747.705222205607	468.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5903614457831325	2.5862474287393478	8.0	0.0	164	0	0	
-2.488735840690752	NaN	-2.488735840690752	-2.488735840690752	83.0	NaN	83.0	83.0	461.0	NaN	461.0	461.0	0.0	NaN	0.0	0.0	4.0	NaN	4.0	4.0	0.49999875000312505	NaN	0.49999875000312505	0.49999875000312505	0.9460732004854889	NaN	0.9460732004854889	0.9460732004854889	2.4243444499149542	NaN	2.4243444499149542	2.4243444499149542	3.889502762430939	3.1655003069367718	11.0	0.0	0.945932856435814	4.930024611206186e-5	0.9689178196123774	0.913887292157717	2.544865313312584	0.0762988799919842	3.4860365234376913	1.0	81.43646408839778	73.30288520564791	83.0	10.0	445.52486187845307	5032.06187845303	474.0	8.0	0.1111111111111111	0.1111111111111111	1.0	0.0	0.0	0.0	0.0	0.0	0.6987951807228916	3.3837790185130765	11.0	0.0	181	1	0	
-2.488735840690752	NaN	-2.488735840690752	-2.488735840690752	83.0	NaN	83.0	83.0	461.0	NaN	461.0	461.0	0.0	NaN	0.0	0.0	4.0	NaN	4.0	4.0	0.49999875000312505	NaN	0.49999875000312505	0.49999875000312505	0.9460732004854889	NaN	0.9460732004854889	0.9460732004854889	2.4243444499149542	NaN	2.4243444499149542	2.4243444499149542	3.722488038277512	2.9322322414427684	11.0	0.0	0.9470975119087215	5.014282545035852e-5	0.9842883694928207	0.9116258125431308	2.6377786305480115	0.1088801981260686	3.5777612456774044	0.9664567664144265	80.89473684210526	126.91194331983795	83.0	5.0	451.9569377990431	6063.320252116304	478.0	3.0	0.1111111111111111	0.1111111111111111	1.0	0.0	0.0	0.0	0.0	0.0	0.9518072289156626	6.217161328239789	14.0	0.0	209	1	0	
