mean_cap	var_cap	max_cap	min_cap	mean_n_loc	var_n_loc	max_n_loc	min_n_loc	mean_n_link	var_n_link	max_n_link	min_n_link	mean_n_contacts	var_n_contacts	max_n_contacts	min_n_contacts	mean_n_steps	var_n_steps	max_n_steps	min_n_steps	mean_freq_plan	var_freq_plan	max_freq_plan	min_freq_plan	mean_acc_c	var_acc_c	max_acc_c	min_acc_c	mean_acc_l	var_acc_l	max_acc_l	min_acc_l	mean_n_plan	var_n_plan	max_n_plan	min_n_plan	mean_acc_c_m	var_acc_c_m	max_acc_c_m	min_acc_c_m	mean_acc_l_m	var_acc_l_m	max_acc_l_m	min_acc_l_m	mean_n_loc_m	var_n_loc_m	max_n_loc_m	min_n_loc_m	mean_n_link_m	var_n_link_m	max_n_link_m	min_n_link_m	mean_count	var_count	max_count	min_count	mean_traffic	var_traffic	max_traffic	min_traffic	mean_N	var_N	max_N	min_N	n_migrants	n_arrived	n_dead	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.16666666666666666	0.16666666666666669	1.0	0.0	0.9713401757055492	0.000625037455717603	1.0	0.9386162676132715	0.9939185920131545	9.805887997309526e-5	1.0	0.9769343590985304	11.333333333333334	7.466666666666674	15.0	7.0	12.333333333333334	48.26666666666667	20.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060240963855421686	0.10608286805759623	2.0	0.0	6	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	0.5555555555555556	0.2564102564102564	1.0	0.0	0.9594876646637179	0.0006033430121154409	1.0	0.9087199558778346	0.9761320714369858	0.002356046803441677	1.0676970969129695	0.8216088436154448	13.518518518518519	18.028490028490033	21.0	7.0	12.703703703703704	36.06267806267806	27.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26506024096385544	1.2947399353511608	7.0	0.0	27	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	1.02	0.6322448979591836	5.0	0.0	0.931379501216467	0.0003978893772978386	0.985666639189769	0.8950604138585081	1.1056951173326028	0.07466641751199249	1.898448603752498	0.7214909011401661	29.74	154.8493877551021	58.0	8.0	24.36	202.8065306122449	67.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3855421686746988	2.7763737878342636	10.0	0.0	50	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	1.1756756756756757	1.9276194002221396	10.0	0.0	0.9184455629194492	0.0002617274877715697	0.9976980105291783	0.8852934158912609	1.466611823736437	0.21293270518454982	3.123441371133111	0.5390437987535536	56.25675675675676	353.3989263235839	80.0	6.0	67.91891891891892	1409.1166234727875	142.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46987951807228917	2.6911548633558624	9.0	0.0	74	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.0208333333333335	4.778508771929825	9.0	0.0	0.9288023937163598	0.0001887709373951458	0.984420001594715	0.8837177795030213	2.1196384702815974	0.2319769864024549	3.411218787182491	1.0	75.78125	236.80427631578948	83.0	10.0	203.11458333333334	6657.197258771931	311.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4457831325301205	1.6890978548339701	7.0	0.0	96	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.64	3.7161290322580642	9.0	0.0	0.9377437694660142	8.747581164898989e-5	0.9536462771814616	0.9039516484203785	2.5512459213565486	0.20758383431902416	5.338396257298495	1.0	80.16	87.49032258064554	83.0	8.0	329.704	7283.56490322581	417.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6506024096385542	3.595944754628269	11.0	0.0	125	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.7941176470588234	3.2906318082788673	10.0	0.0	0.9433195018945649	8.959284431874173e-5	1.0	0.9020732801033795	2.573431399733025	0.08758508161284193	3.5752043907337594	1.0	81.7720588235294	58.043954248365914	83.0	5.0	398.88235294117646	4791.51198257081	441.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4939759036144578	2.0091096091683807	8.0	0.0	136	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.764705882352941	3.1021671826625385	10.0	0.0	0.944048311358749	7.036566827896931e-5	0.9690975181209742	0.9066098032462885	2.6205853769541894	0.08449701991721188	3.130422687626651	0.9881075702902193	81.26143790849673	77.31277949776421	83.0	12.0	414.88235294117646	5305.420278637768	452.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7469879518072289	4.654716426682339	12.0	0.0	153	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.8285714285714287	2.34975369458128	10.0	0.0	0.9459042032011045	7.288431574263358e-5	1.0	0.9192687901785115	2.73590974125608	0.06649270692771918	3.623652606661336	1.0	81.74857142857142	46.4996387520524	83.0	7.0	431.1657142857143	3507.74824302134	461.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9156626506024096	6.687922421392888	13.0	0.0	175	0	0	
NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	NaN	NaN	-Inf	Inf	3.82	2.138291457286432	10.0	0.0	0.9472908749923532	4.018715148604818e-5	0.9579401182017636	0.9091125776546778	2.7946097352256656	0.10275962915092528	3.997007043583818	0.9838814578404295	81.25	104.37939698492463	83.0	8.0	442.365	5067.237964824104	465.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0481927710843373	9.314722303849544	14.0	0.0	200	0	0	
